"","V1"
"19382",0.1566798
"19383",0.1652787
"19384",0.1657222
"19385",0.1718601
"19386",0.173504
"19387",0.1587298
"19388",0.153857
"19389",0.1592954
"19390",0.1753387
"19391",0.1687682
"19392",0.1768854
"19393",0.1768605
"19394",0.1730764
"19395",0.1676811
"19396",0.1626085
"19397",0.1595623
"19398",0.1560157
"19399",0.1732041
"19400",0.1728287
"19401",0.1774868
"19402",0.1835934
"19403",0.1786401
"19404",0.199537
"19405",0.1945979
"19406",0.1927191
"19407",0.1855352
"19408",0.1859466
"19409",0.192309
"19410",0.1760219
"19411",0.1729169
"19412",0.1726723
"19413",0.1707095
"19414",0.177543
"19415",0.1827463
"19416",0.1797417
"19417",0.1857662
"19418",0.1867469
"19419",0.1874143
"19420",0.2097142
"19421",0.1901474
"19422",0.1823466
"19423",0.1899877
"19424",0.1960308
"19425",0.2121552
"19426",0.1931383
"19427",0.1802466
"19428",0.176798
"19429",0.165274
"19430",0.1723949
"19431",0.1677991
"19432",0.1696312
"19433",0.1726202
"19434",0.1614262
"19435",0.1739454
"19436",0.1739146
"19437",0.1767835
"19438",0.1642642
"19439",0.1681973
"19440",0.1760235
"19441",0.1789918
"19442",0.1881922
"19443",0.1936362
"19444",0.1850699
"19445",0.202055
"19446",0.1985973
"19447",0.1890867
"19448",0.1993592
"19449",0.1926078
"19450",0.1888462
"19451",0.1882939
"19452",0.1780683
"19453",0.1739993
"19454",0.1814804
"19455",0.1681878
"19456",0.1735619
"19457",0.1734226
"19458",0.1762169
"19459",0.1803948
"19460",0.1779181
"19461",0.1737249
"19462",0.1886197
"19463",0.1677357
"19464",0.166028
"19465",0.1758165
"19466",0.1845451
"19467",0.1827849
"19468",0.1833326
"19469",0.1772169
"19470",0.1735715
"19471",0.1624796
"19472",0.1671262
"19473",0.162083
"19474",0.1673732
"19475",0.1622242
"19476",0.1702667
"19477",0.1711517
"19478",0.1688657
"19479",0.175737
"19480",0.1863744
"19481",0.1901578
"19482",0.1892197
"19483",0.1828619
"19484",0.1862483
"19485",0.1752959
"19486",0.1731199
"19487",0.1802464
"19488",0.1834283
"19489",0.1759893
"19490",0.1824251
"19491",0.187287
"19492",0.1915551
"19493",0.1938589
"19494",0.197983
"19495",0.1953969
"19496",0.2114016
"19497",0.2142859
"19498",0.1899015
"19499",0.1784125
"19500",0.1708095
"19501",0.179698
"19502",0.1792162
"19503",0.1871003
"19504",0.202173
"19505",0.2077824
"19506",0.1848655
"19507",0.1750892
"19508",0.170759
"19509",0.1706469
"19510",0.1772777
"19511",0.1864919
"19512",0.202491
"19513",0.2107378
"19514",0.1939311
"19515",0.1760798
"19516",0.1743322
"19517",0.1666154
"19518",0.1700265
"19519",0.1911305
"19520",0.1745392
"19521",0.1728975
"19522",0.1844631
"19523",0.1873806
"19524",0.1819092
"19525",0.1695313
"19526",0.1643532
"19527",0.1811486
"19528",0.179928
"19529",0.1674648
"19530",0.1657852
"19531",0.1852513
"19532",0.1827316
"19533",0.1709736
"19534",0.1907133
"19535",0.1885482
"19536",0.1855353
"19537",0.1703313
"19538",0.1711736
"19539",0.169501
"19540",0.1702049
"19541",0.1716618
"19542",0.169829
"19543",0.1847916
"19544",0.1656073
"19545",0.1586018
"19546",0.1672088
"19547",0.1703502
"19548",0.1711235
"19549",0.1776726
"19550",0.1752032
"19551",0.1675373
"19552",0.1745732
"19553",0.1674296
"19554",0.1772429
"19555",0.1699491
"19556",0.174247
"19557",0.1704528
"19558",0.1702917
"19559",0.1660146
"19560",0.1724818
"19561",0.1832574
"19562",0.1756631
"19563",0.1810709
"19564",0.1718379
"19565",0.1801045
"19566",0.1785877
"19567",0.1764138
"19568",0.1605578
"19569",0.1630856
"19570",0.1663936
"19571",0.1758812
"19572",0.1928752
"19573",0.1898569
"19574",0.1899597
"19575",0.1908143
"19576",0.1997534
"19577",0.1714089
"19578",0.1717406
"19579",0.1742912
"19580",0.1661465
"19581",0.1710584
"19582",0.1642037
"19583",0.1712234
"19584",0.1735743
"19585",0.1689668
"19586",0.1573423
"19587",0.1675313
"19588",0.1831088
"19589",0.1706473
"19590",0.1601672
"19591",0.1695277
"19592",0.1701165
"19593",0.167164
"19594",0.1668805
"19595",0.1882298
"19596",0.1905305
"19597",0.1962464
"19598",0.2178639
"19599",0.2081123
"19600",0.2219647
"19601",0.2112227
"19602",0.2109444
"19603",0.1923837
"19604",0.1919432
"19605",0.188471
"19606",0.1716601
"19607",0.1742723
"19608",0.1802283
"19609",0.1716191
"19610",0.1807787
"19611",0.1921324
"19612",0.1880738
"19613",0.1766334
"19614",0.1883162
"19615",0.1809352
"19616",0.1807207
"19617",0.1822361
"19618",0.1755061
"19619",0.1643663
"19620",0.1641554
"19621",0.1701793
"19622",0.1699344
"19623",0.160924
"19624",0.1611226
"19625",0.1669413
"19626",0.1547863
"19627",0.1618259
"19628",0.1624467
"19629",0.1618937
"19630",0.1705637
"19631",0.1721863
"19632",0.1746252
"19633",0.1716276
"19634",0.1765694
"19635",0.1818081
"19636",0.17775
"19637",0.1691797
"19638",0.1749196
"19639",0.1831488
"19640",0.1671074
"19641",0.1757361
"19642",0.1725294
"19643",0.1893663
"19644",0.1793207
"19645",0.184525
"19646",0.1817472
"19647",0.169878
"19648",0.1824046
"19649",0.1832876
"19650",0.1664574
"19651",0.1627543
"19652",0.1656101
"19653",0.1640372
"19654",0.169146
"19655",0.1746562
"19656",0.1639922
"19657",0.1603929
"19658",0.1632736
"19659",0.1804856
"19660",0.1641879
"19661",0.1749788
"19662",0.1764934
"19663",0.171732
"19664",0.1903467
"19665",0.2021468
"19666",0.1801139
"19667",0.180243
"19668",0.1751626
"19669",0.1875961
"19670",0.1818485
"19671",0.1678549
"19672",0.1674302
"19673",0.1743087
"19674",0.1747916
"19675",0.177723
"19676",0.1747747
"19677",0.1618445
"19678",0.1607215
"19679",0.1707416
"19680",0.1829406
"19681",0.1733446
"19682",0.1737548
"19683",0.1735035
"19684",0.1772963
"19685",0.1744693
"19686",0.1773569
"19687",0.171978
"19688",0.1727682
"19689",0.1843034
"19690",0.1788075
"19691",0.1699541
"19692",0.170486
"19693",0.1687475
"19694",0.1710504
"19695",0.1767328
"19696",0.1834305
"19697",0.1772217
"19698",0.1801691
"19699",0.174492
"19700",0.1883653
"19701",0.1837904
"19702",0.1679258
"19703",0.2036003
"19704",0.1784599
"19705",0.1763244
"19706",0.1799351
"19707",0.165877
"19708",0.1682988
"19709",0.1616776
"19710",0.1687179
"19711",0.1737205
"19712",0.1777804
"19713",0.1788521
"19714",0.16964
"19715",0.1750043
"19716",0.1940038
"19717",0.1789917
"19718",0.173415
"19719",0.1706084
"19720",0.1772608
"19721",0.1772098
"19722",0.1530497
"19723",0.1842726
"19724",0.1796602
"19725",0.176009
"19726",0.1594849
"19727",0.172959
"19728",0.1721442
"19729",0.1771446
"19730",0.1683528
"19731",0.1666094
"19732",0.1744403
"19733",0.191271
"19734",0.1811482
"19735",0.1626381
"19736",0.1755839
"19737",0.1741118
"19738",0.1668506
"19739",0.1785602
"19740",0.1819518
"19741",0.1730433
"19742",0.1705652
"19743",0.1706456
"19744",0.1886749
"19745",0.1750829
"19746",0.1718704
"19747",0.17637
"19748",0.1681332
"19749",0.166861
"19750",0.164546
"19751",0.1791196
"19752",0.1642097
"19753",0.1583305
"19754",0.1730093
"19755",0.1769493
"19756",0.1792726
"19757",0.1742247
"19758",0.1791776
"19759",0.1821458
"19760",0.1809905
"19761",0.1890204
"19762",0.1790806
"19763",0.1695579
"19764",0.1765193
"19765",0.1731768
"19766",0.1734834
"19767",0.191631
"19768",0.1787603
"19769",0.1759936
"19770",0.176396
"19771",0.1595002
"19772",0.1766738
"19773",0.1681762
"19774",0.1769115
"19775",0.1808385
"19776",0.1832148
"19777",0.1962282
"19778",0.1775827
"19779",0.1770861
"19780",0.1721645
"19781",0.1694399
"19782",0.1751162
"19783",0.1869941
"19784",0.1865151
"19785",0.1797137
"19786",0.1849746
"19787",0.1759138
"19788",0.178959
"19789",0.1774757
"19790",0.1695556
"19791",0.179591
"19792",0.1877727
"19793",0.1751525
"19794",0.1751936
"19795",0.1830007
"19796",0.1780079
"19797",0.1750012
"19798",0.1783277
"19799",0.1882814
"19800",0.1903308
"19801",0.1991677
"19802",0.2145241
"19803",0.204686
"19804",0.1841343
"19805",0.1984921
"19806",0.2035762
"19807",0.2014894
"19808",0.2080515
"19809",0.2000638
"19810",0.2024751
"19811",0.1905889
"19812",0.1851812
"19813",0.2058214
"19814",0.1857231
"19815",0.1873055
"19816",0.1886052
"19817",0.1742108
"19818",0.1723885
"19819",0.1791674
"19820",0.1812301
"19821",0.1764427
"19822",0.1760635
"19823",0.1984741
"19824",0.2017235
"19825",0.1898737
"19826",0.1746749
"19827",0.1725701
"19828",0.1922005
"19829",0.1887853
"19830",0.1964698
"19831",0.1873476
"19832",0.2005387
"19833",0.2119003
"19834",0.2168823
"19835",0.2177491
"19836",0.2148847
"19837",0.2105573
"19838",0.1960932
"19839",0.2062803
"19840",0.2122948
"19841",0.1934078
"19842",0.1922557
"19843",0.1667226
"19844",0.1703075
"19845",0.1575257
"19846",0.1745186
"19847",0.1861382
"19848",0.175316
"19849",0.1733039
"19850",0.17047
"19851",0.1785334
"19852",0.1740791
"19853",0.1641926
"19854",0.1685754
"19855",0.1636263
"19856",0.1656323
"19857",0.1675703
"19858",0.1661377
"19859",0.1709707
"19860",0.1836395
"19861",0.1613109
"19862",0.1649414
"19863",0.1700389
"19864",0.1799886
"19865",0.1826043
"19866",0.1990261
"19867",0.1802052
"19868",0.1838931
"19869",0.1891126
"19870",0.1908922
"19871",0.1935842
"19872",0.193872
"19873",0.1883321
"19874",0.1861057
"19875",0.1997517
"19876",0.1814705
"19877",0.1706258
"19878",0.1613079
"19879",0.1719289
"19880",0.1649921
"19881",0.1822811
"19882",0.1983976
"19883",0.2044471
"19884",0.1890359
"19885",0.1782223
"19886",0.163078
"19887",0.1747653
"19888",0.167668
"19889",0.1713521
"19890",0.1884129
"19891",0.1746091
"19892",0.1611338
"19893",0.1569079
"19894",0.1572144
"19895",0.1617782
"19896",0.1668503
"19897",0.1578273
"19898",0.157946
"19899",0.1617259
"19900",0.1793058
"19901",0.180336
"19902",0.1696116
"19903",0.1691521
"19904",0.1587019
"19905",0.16635
"19906",0.1717543
"19907",0.169578
"19908",0.1723151
"19909",0.1813915
"19910",0.1680638
"19911",0.1775687
"19912",0.1726664
"19913",0.1763238
"19914",0.179771
"19915",0.1753392
"19916",0.1812184
"19917",0.16629
"19918",0.1625173
"19919",0.1685391
"19920",0.1570784
"19921",0.1708934
"19922",0.1583169
"19923",0.1685752
"19924",0.1609139
"19925",0.1789798
"19926",0.1734372
"19927",0.1752672
"19928",0.1714329
"19929",0.1605072
"19930",0.1737616
"19931",0.1769714
"19932",0.1653393
"19933",0.181003
"19934",0.1848267
"19935",0.1791277
"19936",0.1779434
"19937",0.1880782
"19938",0.1846747
"19939",0.1803827
"19940",0.1717745
"19941",0.1866007
"19942",0.1780076
"19943",0.1822801
"19944",0.2008729
"19945",0.204164
"19946",0.1906364
"19947",0.1943552
"19948",0.1762532
"19949",0.1776173
"19950",0.1774944
"19951",0.1773667
"19952",0.1865347
"19953",0.1772197
"19954",0.1706827
"19955",0.183324
"19956",0.1835301
"19957",0.1965376
"19958",0.2061541
"19959",0.1918139
"19960",0.1692823
"19961",0.1598245
"19962",0.1703974
"19963",0.1846233
"19964",0.1910291
"19965",0.2050146
"19966",0.2126632
"19967",0.2023332
"19968",0.2117019
"19969",0.1803046
"19970",0.1830179
"19971",0.1849281
"19972",0.1993677
"19973",0.2072074
"19974",0.1936936
"19975",0.1857565
"19976",0.1823985
"19977",0.1750704
"19978",0.1805291
"19979",0.179921
"19980",0.1619585
"19981",0.1748899
"19982",0.1952959
"19983",0.1832647
"19984",0.1989602
"19985",0.2287368
"19986",0.1975641
"19987",0.1853575
"19988",0.1581933
"19989",0.1582435
"19990",0.1664984
"19991",0.1599003
"19992",0.1632828
"19993",0.1705458
"19994",0.166974
"19995",0.1599
"19996",0.1625485
"19997",0.1572742
"19998",0.1664106
"19999",0.1639059
"20000",0.1649126
"20001",0.1671153
"20002",0.1781586
"20003",0.0005028
"20004",0.0857893
"20005",0.1055416
"20006",0.1169827
"20007",0.1156234
"20008",0.1329622
"20009",0.1333525
"20010",0.1475735
"20011",0.160249
"20012",0.1716433
"20013",0.1844605
"20014",0.1736462
"20015",0.1448928
"20016",0.1351192
"20017",0.1281993
"20018",0.1304654
"20019",0.1343483
"20020",0.1327436
"20021",0.145848
"20022",0.1536743
"20023",0.1660222
"20024",0.1549817
"20025",0.1997623
"20026",0.174155
"20027",0.2344979
"20028",0.2398898
"20029",0.2275589
"20030",0.2331679
"20031",0.2409601
"20032",0.2395668
"20033",0.2358302
"20034",0.2181695
"20035",0.1920767
"20036",0.1765105
"20037",0.1782424
"20038",0.1752422
"20039",0.1919305
"20040",0.196863
"20041",0.1724192
"20042",0.164089
"20043",0.1765281
"20044",0.1852507
"20045",0.2033396
"20046",0.2009047
"20047",0.2514706
"20048",0.1950341
"20049",0.1872207
"20050",0.1916221
"20051",0.1733379
"20052",0.1980039
"20053",0.1761574
"20054",0.1799671
"20055",0.1993859
"20056",0.1867153
"20057",0.2212262
"20058",0.232844
"20059",0.2010684
"20060",0.1805917
"20061",0.1826151
"20062",0.1683923
"20063",0.1798629
"20064",0.1936023
"20065",0.1706087
"20066",0.2288319
"20067",0.1924448
"20068",0.2067555
"20069",0.207534
"20070",0.2144986
"20071",0.2239426
"20072",0.1669577
"20073",0.1417098
"20074",0.1481564
"20075",0.1448571
"20076",0.1665409
"20077",0.191054
"20078",0.177461
"20079",0.2125328
"20080",0.1869012
"20081",0.1668292
"20082",0.1549598
"20083",0.1504055
"20084",0.1570745
"20085",0.1521517
"20086",0.1392268
"20087",0.14413
"20088",0.1459116
"20089",0.1572168
"20090",0.1216132
"20091",0.1215531
"20092",0.1220588
"20093",0.145485
"20094",0.1733858
"20095",0.1776735
"20096",0.1505552
"20097",0.1678777
"20098",0.1602132
"20099",0.1723205
"20100",0.1857901
"20101",0.1859283
"20102",0.1963065
"20103",0.1764984
"20104",0.1926228
"20105",0.2144331
"20106",0.2030134
"20107",0.1906493
"20108",0.1703178
"20109",0.1878154
"20110",0.1688899
"20111",0.204042
"20112",0.1874987
"20113",0.166858
"20114",0.1708171
"20115",0.1639415
"20116",0.1804467
"20117",0.1921928
"20118",0.1880814
"20119",0.2132259
"20120",0.2172732
"20121",0.2256577
"20122",0.2008263
"20123",0.2007453
"20124",0.179789
"20125",0.1688895
"20126",0.1693566
"20127",0.1465081
"20128",0.1577044
"20129",0.1618374
"20130",0.1638222
"20131",0.1635598
"20132",0.1492127
"20133",0.1700327
"20134",0.1813659
"20135",0.1724623
"20136",0.1706278
"20137",0.1861237
"20138",0.2014893
"20139",0.168178
"20140",0.1669954
"20141",0.1710831
"20142",0.1799736
"20143",0.1873274
"20144",0.1758824
"20145",0.1542396
"20146",0.1557178
"20147",0.1503377
"20148",0.1360792
"20149",0.1418076
"20150",0.1379759
"20151",0.1373113
"20152",0.1272814
"20153",0.1058037
"20154",0.131762
"20155",0.1335126
"20156",0.1452069
"20157",0.1313551
"20158",0.1564934
"20159",0.1521718
"20160",0.1666276
"20161",0.1521002
"20162",0.1565547
"20163",0.1372916
"20164",0.1733551
"20165",0.1631961
"20166",0.1619799
"20167",0.1570409
"20168",0.1635977
"20169",0.1608048
"20170",0.1634788
"20171",0.1686011
"20172",0.1853546
"20173",0.1460007
"20174",0.1878902
"20175",0.2009593
"20176",0.1751874
"20177",0.1689719
"20178",0.1864165
"20179",0.1695323
"20180",0.1512351
"20181",0.1507481
"20182",0.1268701
"20183",0.1320792
"20184",0.1508996
"20185",0.1490549
"20186",0.14889
"20187",0.1637399
"20188",0.1761122
"20189",0.1950871
"20190",0.1704502
"20191",0.1618015
"20192",0.1587803
"20193",0.1494669
"20194",0.1867009
"20195",0.1762148
"20196",0.1958677
"20197",0.1921999
"20198",0.2133783
"20199",0.2135821
"20200",0.2214019
"20201",0.2010697
"20202",0.1677285
"20203",0.1604261
"20204",0.1604024
"20205",0.1550434
"20206",0.1462806
"20207",0.1571818
"20208",0.1670309
"20209",0.2015633
"20210",0.1915868
"20211",0.1847582
"20212",0.2230212
"20213",0.1946393
"20214",0.1864082
"20215",0.1657249
"20216",0.1923419
"20217",0.2005705
"20218",0.1890209
"20219",0.2012884
"20220",0.2140641
"20221",0.2131586
"20222",0.1837424
"20223",0.1967548
"20224",0.2239282
"20225",0.2071325
"20226",0.2099196
"20227",0.2193415
"20228",0.2472478
"20229",0.2540144
"20230",0.2638528
"20231",0.2053025
"20232",0.2069456
"20233",0.2537611
"20234",0.2527952
"20235",0.222296
"20236",0.2437897
"20237",0.2185633
"20238",0.207811
"20239",0.2108695
"20240",0.2127779
"20241",0.2096732
"20242",0.2230003
"20243",0.21238
"20244",0.2332423
"20245",0.2489454
"20246",0.2226684
"20247",0.2248188
"20248",0.218573
"20249",0.2004567
"20250",0.2082839
"20251",0.2277952
"20252",0.2333453
"20253",0.2207505
"20254",0.2427279
"20255",0.2374742
"20256",0.1921428
"20257",0.1837087
"20258",0.1952773
"20259",0.1851984
"20260",0.2035401
"20261",0.2113281
"20262",0.1913997
"20263",0.1517643
"20264",0.1572142
"20265",0.1864827
"20266",0.2046725
"20267",0.2231206
"20268",0.1860003
"20269",0.2022424
"20270",0.1758299
"20271",0.1658706
"20272",0.1563618
"20273",0.1605045
"20274",0.1762502
"20275",0.1878478
"20276",0.1803332
"20277",0.18396
"20278",0.1571093
"20279",0.1712176
"20280",0.1652124
"20281",0.1582902
"20282",0.1735203
"20283",0.1666926
"20284",0.1802018
"20285",0.1699079
"20286",0.1542949
"20287",0.1339853
"20288",0.1507282
"20289",0.1810668
"20290",0.2067531
"20291",0.1672866
"20292",0.1365844
"20293",0.1400221
"20294",0.1423327
"20295",0.1758535
"20296",0.1763781
"20297",0.1827538
"20298",0.1737879
"20299",0.170758
"20300",0.1938902
"20301",0.1937204
"20302",0.1843392
"20303",0.1473398
"20304",0.1289654
"20305",0.1677119
"20306",0.1556847
"20307",0.1761907
"20308",0.1912048
"20309",0.1930145
"20310",0.178549
"20311",0.1789772
"20312",0.1635167
"20313",0.1670445
"20314",0.1744113
"20315",0.1597446
"20316",0.1802162
"20317",0.1879451
"20318",0.221825
"20319",0.220391
"20320",0.2238141
"20321",0.194188
"20322",0.1736629
"20323",0.1636617
"20324",0.1839044
"20325",0.1641907
"20326",0.1866085
"20327",0.1828173
"20328",0.198973
"20329",0.1751076
"20330",0.168608
"20331",0.1543667
"20332",0.1613783
"20333",0.179259
"20334",0.1645231
"20335",0.1972325
"20336",0.1790318
"20337",0.1624691
"20338",0.1591948
"20339",0.190952
"20340",0.1640174
"20341",0.1626131
"20342",0.1529469
"20343",0.164121
"20344",0.1718002
"20345",0.1694015
"20346",0.2039149
"20347",0.1986334
"20348",0.1949387
"20349",0.1833871
"20350",0.2055191
"20351",0.2065473
"20352",0.1937568
"20353",0.1876225
"20354",0.1886807
"20355",0.1800494
"20356",0.187113
"20357",0.1975472
"20358",0.222085
"20359",0.2540345
"20360",0.2301283
"20361",0.2165072
"20362",0.1920015
"20363",0.1775493
"20364",0.1569034
"20365",0.2007194
"20366",0.2105606
"20367",0.1772135
"20368",0.182031
"20369",0.1892114
"20370",0.169346
"20371",0.1894896
"20372",0.176759
"20373",0.1921888
"20374",0.1774125
"20375",0.1518051
"20376",0.1643849
"20377",0.1710563
"20378",0.1699066
"20379",0.1776296
"20380",0.1861074
"20381",0.1805974
"20382",0.1701825
"20383",0.1640554
"20384",0.1591834
"20385",0.1932041
"20386",0.1940195
"20387",0.1845755
"20388",0.1735129
"20389",0.1925486
"20390",0.187705
"20391",0.1765227
"20392",0.1602816
"20393",0.1752021
"20394",0.1632982
"20395",0.1830443
"20396",0.1774847
"20397",0.171062
"20398",0.1868018
"20399",0.1856766
"20400",0.1885663
"20401",0.2045665
"20402",0.194579
"20403",0.1851293
"20404",0.1694499
"20405",0.1572391
"20406",0.164587
"20407",0.1442692
"20408",0.1615915
"20409",0.1530947
"20410",0.1452703
"20411",0.1628623
"20412",0.1761856
"20413",0.1713896
"20414",0.1703682
"20415",0.1467689
"20416",0.1474384
"20417",0.1489757
"20418",0.1234604
"20419",0.1278576
"20420",0.1318003
"20421",0.1313142
"20422",0.1223753
"20423",0.1344994
"20424",0.1308074
"20425",0.1339861
"20426",0.1339839
"20427",0.153854
"20428",0.1706329
"20429",0.1536136
"20430",0.1354231
"20431",0.1306607
"20432",0.131344
"20433",0.1370584
"20434",0.1645865
"20435",0.1346828
"20436",0.1334085
"20437",0.151514
"20438",0.1466185
"20439",0.1421677
"20440",0.1459499
"20441",0.1656179
"20442",0.1560748
"20443",0.1544024
"20444",0.1525444
"20445",0.1485097
"20446",0.142706
"20447",0.1635016
"20448",0.1720042
"20449",0.1897964
"20450",0.1813636
"20451",0.1903861
"20452",0.1715692
"20453",0.1584527
"20454",0.1582809
"20455",0.1500835
"20456",0.1574044
"20457",0.1649936
"20458",0.1722313
"20459",0.1796518
"20460",0.1872753
"20461",0.190779
"20462",0.1631322
"20463",0.174271
"20464",0.197317
"20465",0.1713371
"20466",0.1566296
"20467",0.1427557
"20468",0.1411266
"20469",0.1663716
"20470",0.1996104
"20471",0.1930186
"20472",0.1654793
"20473",0.1816637
"20474",0.1873097
"20475",0.1876683
"20476",0.1607718
"20477",0.1939423
"20478",0.1993159
"20479",0.1983191
"20480",0.1532334
"20481",0.1815355
"20482",0.1773122
"20483",0.1788612
"20484",0.2006571
